id_name,text,location,Label
x1335924392799301632,Erick menginformasikan bahwa vaksin yang tiba itu adalah vaksin bantuan Pemerintah. #KitaSiapVaksin Janji pemerintah dalam pengadaan vaksin segera mungkin demi menanggulangi COVID-19 di Indonesia mulai terpenuhi dan secara bertahan vaksin itu akan didistribusikan.,,Positif
x1335924392799301632,"Demi mencapai efektifitas vaksin yang maksimal, maka roadmap juga memperhatikan cold chain atau rantai dingin vaksin, dan kapasitas SDM yang melibatkan beberapa jenis tenaga kesehatan termasuk vaksinator dan juga #KitaSiapVaksin lebih baik",,Positif
x1335924392799301632,Menurut keterangan yg diberikan oleh Ketua Pelaksana Komite Penanganan Covid-19 dan Pemulihan Ekonomi Nasional (KPCPEN) Erick Thohir menyatakan vaksin yang telah tiba di Indonesia adalah vaksin bantuan pemerintah. #KitaSiapVaksin,,Positif
x1335924392799301632,#KitaSiapVaksin Akhirnyaaa yah guyss dengan semangat gotong royong pemerintah bisa mendatangkan vaksin ke Indonesia,,Positif
x1335924392799301632,"#KitaSiapVaksin Nahhh kalau Izin darurat penggunaan vaksin covid-19 sudah keluar, baru dehh Fatwa Halal vaksin tersebut baru bisa diberikan",,Positif
x1335924392799301632,Vaksin yang sudah hadir di tanah air merupakan bukti kerja sama yang kuat antar lintas kementrian dan lembaga lohh #KitaSiapVaksin,,Positif
x1335924392799301632,Gak diragukan lagi dehh kalau hadirnyaa vaksin corona di Indonesia merupakan bukti nyata dari gotong royong yang dilakukan oleh Lintas Kementrian dan Lembaga #KitaSiapVaksin,,Positif
x1335924392799301632,"Pokoknya untuk Vaksin Mandiri ditargetkan untuk masyarakat mampu, dan pemerintah akan bekerja sama dengan Kadin dan Asosiasi pengusaha lainnya. #KitaSiapVaksin",,Positif
x1335924392799301632,Vaksin sebagai upaya intervensi kesehatan masyarakat yang efektif sudah terbukti sejak lama. Sejak 1956 Indonesia sudah berhasil menghilangkan beberapa penyakit menular melalui program imunisasi. Salah satunya cacar yang sudah hilang dari Indonesia. #KitaSiapVaksin,,Positif
x1335924392799301632,"sebanyak 1,2 juta dosis vaksin Covid-19 produk Sinovac sudah tiba di Tanah Air dan kini telah disimpan dalam cold storage Bio Farma, Bandung, Jawa Barat. #KitaSiapVaksin",,Positif
x1335924392799301632,"#KitaSiapVaksin Pemerintah sudah berusaha secepat mungkin mengadakan vaksin supaya masuk Indonesia secepatnya, namun sembari menunggu vaksin kita ga boleh mengabaikan protokol kesehatan yaaa guyss",,Positif
x1335924392799301632,"Jangan lalai dengan protokol 3M yaaa, #KitaSiapVaksin karena walau ada vaksin bukan berarti virusnya hilang",,Positif
x1335924392799301632,#KitaSiapVaksin Hal tersebut pastinya harus dilakukan untuk memastikan aspek mutu keamanan dan efektivitas dari vaksin yg akan digunakan,,Positif
x1335924392799301632,"Menurut pendapat Menteri BUMN @erickthohir , Vaksin Mandiri ditargetkan untuk masyarakat mampu, #KitaSiapVaksin dan pemerintah akan bekerja sama dengan Kadin dan Asosiasi pengusaha lainnya.",,Positif
x159843510,@ReenTis_ Iya...kalo ga divaksin atau milih pake vaksin lain boleh kan ya?,"Jakarta, Indonesia",Positif
x1335841130194239488,@erickthohir kemudiaan mengungkapkan #KitaSiapVaksin vaksin yang tiba itu adalah vaksin bantuan Pemerintah,,Positif
x1335841130194239488,"Insyallah nih guys vaksin bisa melindungi orang dari penularan Covid, tapi tidak 100% Kita tetap harus melakukan 3M dan tetap #KitaSiapVaksin",,Positif
x1335841130194239488,Saat ini Ketua Pelaksana Komite Penanganan Covid-19 dan Pemulihan Ekonomi Nasional (KPCPEN) Erick Thohir menyatakan vaksin yang telah tiba di Indonesia adalah vaksin bantuan pemerintah. #KitaSiapVaksin,,Positif
x1335841130194239488,Akhirnyaa guyss janji pemerintah untuk menghadirkan vaksin secara bertahap mulai terpenuhi #KitaSiapVaksin,,Positif
x1335841130194239488,"Ketua Pelaksana Komite Penanganan Covid-19 dan Pemulihan Ekonomi Nasional Erick Thohir mengatakan 1,2 juta vaksin Covid-19 buatan Sinovac yang sudah tiba di Indonesia akan dialokasikan untuk vaksin bantuan pemerintah. #KitaSiapVaksin",,Positif
x1335841130194239488,"Membuat vaksin itu luar biasa sulit, prosesnya panjang. Untuk vaksin Covid-19 kita tidak bisa menunggu lima hingga sepuluh tahun, itu sebabnya dari Badan Kesehatan Dunia dimungkinkan untuk vaksin dipercepat. #KitaSiapVaksin",,Positif
x1335841130194239488,Pastinya siihhh dengan pengadaan vaksin merupakanwujud nyata dari janji pemerintah untuk mencegah perluasan covid-19 #KitaSiapVaksin,,Positif
x1335841130194239488,Udah tau belum kalian bahwa vaksin buatan Sinovac yang datang semalam merupakan vaksin bantuan pemerintah. #KitaSiapVaksin,,Positif
x1335841130194239488,"Jadi nantinyaaa vaksin yang didapat tidak bisa langsung diberikan langsung ke seluruh masyarakat, #KitaSiapVaksin namun akan didistribusikan secara bertahap karena proses pembuatannya juga bertahap",,Positif
x1335841130194239488,Bukti nyataa keseriusan pemerintah untuk menekan perluasan penyebaran corona yaitu dengan menghadirkan vaksin covid-19 ke Indonesia #KitaSiapVaksin,,Negatif
x1335841130194239488,Gak diragukan lagi dehh kalau hadirnyaa vaksin corona di Indonesia merupakan bukti nyata dari gotong royong yang dilakukan oleh Lintas Kementrian dan Lembaga #KitaSiapVaksin,,Positif
x1335841130194239488,#KitaSiapVaksin Semoga saja dengan datangnya Vaksin buatan Sinovac ke Indonesia bisa menekan angka pertumbuhan pasien positif covid-19 di Indonesia yaa,,Positif
x1335841130194239488,Nih guys bahwa WHO sendiri mengisyaratkan proses pembuatan vaksin Covid-19 dibuat dipercepat dalam situasi pandemi namun tetap memperhatikan syarat yang ketat menyangkut efektivitas dan keamanan. #KitaSiapVaksin,,Positif
x1335841130194239488,Wahh mudah mudahan dnegan adanya vaksin jumlah pasien yg terpapar covid bisa berkurang jauh ya #KitaSiapVaksin,,Positif
x1335841130194239488,"pemerintah sudah melakukan berbagai upaya pencegahan demi menghentikan penularan Covid-19 dan menekan kerugian ekonomi yang diakibatkannya, Termasuk menghadirkan vaksin Covid-19. #KitaSiapVaksin",,Positif
x1335841130194239488,"#KitaSiapVaksin Hallooo guysss, mau ngingetin aja walaupun Vaksin Covid-19 akan segera didistribusikan tapi tetap kita harus jaga kebersihan dengan menjalankan protokol 3M ya",,Positif
x1335841130194239488,#KitaSiapVaksin Udah tau belum kalau Vaksin yang datang itu merupakan vaksin yang telah diuji secara klinis di Bandung sejak Agustus 2020 yang lalu.,,Positif
x1335841130194239488,"Dengan adanya kerja sama yg baik antara Kementrian Luar Negeri, #KitaSiapVaksin Kementrian Kesehatan, Kementrian Keuangan, Badan BPOM , Biofarma dan Garuda akhirnya vaksin bisa sampai ke Indonesia",,Positif
x1335841130194239488,Pokoknya tenangya guys Janji pemerintah dalam pengadaan vaksin segera mungkin demi menanggulangi covid-19 di Indonesia mulai terpenuhi. #KitaSiapVaksin,,Positif
x1335841130194239488,#KitaSiapVaksin Nahh jadi kalian mesti tau yaa kalau Vaksin yang tiba minggu malam itu merupakan vaksin bantuan pemerintah untuk tenaga kesehatan guyss,,Positif
x1335841130194239488,"Hollaaa guysss, walaupun vaksin sudah tiba di Indonesia namun saat ini belum bisa didistribusikan karena harus melewati tahapan evaluasi dari Badan POM #KitaSiapVaksin",,Positif
x1335841130194239488,"Semoga ajaa yahhh guyss Vaksin buatan Sinovac tersebut cepat mendapat izin darurat dan fatwa halal dari dua instansi, BPOM dan MUI #KitaSiapVaksin",,Positif
x1335841130194239488,#KitaSiapVaksin Nahh kalau vaksin yg selanjutnya akan datang ditujukan untuk program mandiri.,,Positif
x1335841130194239488,"Pemerintah pastinya ingin memastikan vaksin yg akan digunakan benar-benar aman, #KitaSiapVaksin maka dari itu harus di uji klinis lagi keamanannya oleh BPOM",,Positif
x1335841130194239488,"Yeaayyy akhirnyaa vaksin corona tiba juga di Indonesia, #KitaSiapVaksin nahh setelah ituu kita mesti kebut izin darurat BPOM dan Fatwa MUI agar vaksinnya bisa digunakan",,Positif
x1335841130194239488,#KitaSiapVaksin Janji pemerintah dalam pengadaan vaksin segera mungkin demi menanggulangi COVID-19 di Indonesia mulai terpenuhi dan secara bertahan vaksin itu akan didistribusikan.,,Positif
x1335841130194239488,"Info aja nih guyss, jadi vaksin yg kemarin didatangkan dari china itu merupakan vaksin bantuan pemerintah, sedangkan untuk vaksin yg selanjutnya akan datang baru ditujukan untuk vaksin mandiri #KitaSiapVaksin",,Positif
x1335841130194239488,#KitaSiapVaksin Aku setuju si kalau vaksin gelombang pertama yg datang ke Indonesia diperuntukkan bagi para tenaga kesehatan,,Positif
x2944919845,"@rezaspn Ngk masuk di akal kalau byar...palagi di atas 500 ribu..

Ksihan rakyat..maksa vaksin pun harus dengan hutang2 dulu",,Positif
x32926997,12.12 gak ada kejutan diskon vaksin apa.,Jakarta,Positif
x208866953,"Kepo sama proses Vaksinasi?

Yukkk temukan Jawabannya hanya di #ABANGJAGO alias Abang Jawab Gosip episode AKHIRNYA VAKSIN DATANG JUGA 



Jangan lupa sobat, yang punya pertanyaan langsung tanya aja di IG nya abang jago yuk di @arya.m.sinulingga",Indonesia,Negatif
x898412153543180288,"@glassesncoffee Iyaaa... seharusnya dirimu juga bikin penjelasan seperti ini. Biar lebih banyak orang yang paham betapa urusan vaksin ini gak sesederhana seperti yang kelihatan.. <U+0001F600><U+0001F600><U+0001F600>



Terima kasih, bapak Billy... <U+0001F64F><U+0001F3FB><U+0001F64F><U+0001F3FB>",Here and there,Positif
x108574025,"@UyokTweet wahh... klo gitu jangan mau di vaksin, tar rakyat kita malah tambah nyusut diganti sama warga RRC <U+0001F47B><U+0001F47B><U+0001F47B><U+0001F47B>","Kota Bandung, Jawa Barat",Negatif
x32903510,"@ProfesorZubairi Om Beri, obviously si mbak itu tidak paham bahwa vaksin butuh clinical trials yang panjang dan proses roll-outnya pun kompleks, terutama karena vaksin ini belum pernah ada sebelumnya. (Ditambah lagi faktor ""ini Indonesia""). Macam ngga tau aja <U+0001F92A>","Jakarta, Indonesia",Positif
x375203627,"Vaksin mulai di sebar, ijau lah tu yang nge bid pharmacies <U+0001F606><U+0001F606>.



<U+0001F37B>","Duri, Riau",Positif
x921668115389280256,"@susipudjiastuti Kalo ibu ini termasuk daftar orang yang masuk gelombang pertama di vaksin,aku seneng kok :)",jauh.. pake helm dan jaket,Positif
x902385054336167937,"Vaksin sudah mulai datang di Indonesia, bahkan di Inggris sudah mulai disuntikkan. Selesaikah semua urusan pandemi Covid-19 dengan datangnya Vaksin? Apakah berarti kita bisa Kembali ke gaya hidup lama tanpa Masker, Jaga Jarak dan Cuci Tangan?



#kesehatanpulih

#ekonomibangkit",Jl. Medan Merdeka Barat 9,Positif
x902385054336167937,"Vaksin sudah mulai datang di Indonesia, Lalu selesaikah semua urusan pandemi Covid-19 dengan datangnya Vaksin? Apakah berarti kita bisa Kembali ke gaya hidup tanpa Masker, Tanpa Jaga Jarak dan Tanpa Cuci Tangan? Tanpa 3M seperti sebelum Pandemi?



#kesehatanpulih

#ekonomibangkit",Jl. Medan Merdeka Barat 9,Positif
x1796655247,12.12 mau beli vaksin,road to jannah,Positif
x952835646678118400,"Kabar sedih wfh aing diperpanjang sampe april <U+0001F62D> dapat berubah melihat perkembangan vaksin, emg kasus kopet jogja nambah trus po yoo<U+0001F974>","Yogyakarta, Indonesia",Positif
x1291668845141176321,"Belum adanya obat yang benar-benar tepat dan vaksin membuat pencegahan menjadi garda utama penanganan. Permasalahanya untuk mengajak seluruh masyarakat Indonesia dengan jumlah 260 juta jiwa lebih dengan segala ""kebhinekaannya""",,Positif
x1156456966476013569,"Belum adanya obat yang benar-benar tepat dan vaksin membuat pencegahan menjadi garda utama penanganan. Permasalahanya untuk mengajak seluruh masyarakat Indonesia dengan jumlah 260 juta jiwa lebih dengan segala ""kebhinekaannya""",Wonogiri,Positif
x1291697414370242562,"Belum adanya obat yang benar-benar tepat dan vaksin membuat pencegahan menjadi garda utama penanganan. Permasalahanya untuk mengajak seluruh masyarakat Indonesia dengan jumlah 260 juta jiwa lebih dengan segala ""kebhinekaannya""",,Positif
x376787844,"Setelah kasus korupsi Menteri Sosial terjadi, jadi penasaran dengan perusahaan yg memenangkan tender mendatangkan vaksin Covid19 dari China. semoga juga ada pengawasan akan vaksin Covid19 ini, melihat angka pembelian vaksin yang cukup fantastis di angka 35,1 triliun.",Siantar | Depok | Indonesia,Positif
x1282560806983307264,@republikaonline Cuma negara yg punya presiden dungu yang mau pakai vaksin ny,Indonesia,Negatif
x1194562837177221121,@CNNIndonesia Semoga vaksin merah putih segera menyusul <U+0001F440>,"Busan, Republic of Korea",Positif
x1240314929619451909,@Penyuka_ombak @PKSejahtera @jokowi Ah ntar kalo vaksin beredar juga berebutan? Kalo ga dapet langsung nuduh diskriminasi anti a anti b anti orang jelek ya? Wakakakak,,Negatif
x1058326479098961920,@antaranews Anggota DPR RI dan keluarganya layak dapat penghormatan pertama untuk disuntik vaksin COVID-19 yang baru datang itu..,Medan,Positif
x118631927,@republikaonline Bukan kah negara lain yang menolak membeli vaksin China? Presiden Brazil salah satunya yang membatalkan pembelian vaksin China.,"Jakarta, Indonesia",Positif
x1258003959148457984,"@ikanLAUTAN_ID Tujuannya adalah untuk menina-bobokan rakyat, percaya bahwa vaksin adalah jalan satu-satunya.",Indonesia,Positif
x912195072602468353,"@kennol61 Nunggu vaksin buatan Kadrun....

""Pekock Fuck Sin""....",Surabaya,Negatif
x2898435572,@susipudjiastuti Ibu ketua dewan boleh lah kasih contoh dengan di vaksin duluan.,Di Bumi Pertiwi Indonesia,Negatif
x1236919854986219520,"@rinvrlaa @kochengfess Klinik hewan punya pemerintah tangerang ada layanan vaksin gratis, tp untuk rabies doang",,Positif
x1236919854986219520,@migresyoon @WidasSatyo Betul. Di sisi lain kayak bertumpu ke vaksin padahal bs usahain testing sebanyak2nya dulu,,Positif
x1236919854986219520,"@WidasSatyo Terlepas dr perkara bener enggaknya kebagian Pfizer/Moderna, mungkin ga sih udah beli sinovac skrg krn ikutan negara lain yg nyetok vaksin juga? Soalnya dr berita kan br sampe tahap klinis ke-3",,Positif
x1030049028,"Ketua Tim Riset Covid-19 &amp; Formulasi Vaksin Professor Nidom Foundation/PNF Surabaya Ir. V.F., 

<U+0001F4CC> Ir. Sugiarto Tandjung Direktur Utama PT Caninone, dan 

<U+0001F4CC> AKBP Djoko Sutikno Kepala Seksi Veteriner Subdit Harvet Direktorat Polisi Satwa Korsabhara Baharkam Polri.",Surabaya,Positif
x1321022392609558528,"@kochengfess rs hewan ya maksudnya ini? btw ada yg pernah vaksin di rs hewan ga? atau check up gitu,kira2 biayanya lebih murah dan dapat subsidi gk ya?",,Positif
x1326492846799548416,"@VIVAcoid Kayak menteri terawan yang di panggil dpr tentang import vaksin,sumpah tadi gue lihat di tvone ngakak",,Negatif
x143343199,"@DTanjung15 Dokter kadrun vaksin palsu nyai...pernah jual vaksin palsu trs dipecat, nganggur di byr yaman bodoh...posting hoax terus",north sumatra,Positif
x143343199,"@rioprosetara @WidAdji @EdySukijoyo @Suwara_Rakyat @AlbertusDakhi @SatyaJogja_ @nafisahtanjung Akun mutual dokter vaksin palsu unfollow bukan akun di unfollow...mutual dokter vaksin palsu...akun mutual dokter vaksin palsu, akun cloning byk sekali, akun utama tdk ada lagi sm skli...saya lihat pun, akun mutual kadrun, tdk ada sm bls tweetan hoax, diam2 saja...buat apa diflow",north sumatra,Positif
x143343199,"@WidAdji Lihat mutual akun dokter vaksin palsu, tandain unfollow akun dokter vaksin palsu lisaaamertaa...kalian tdk pernah cross check akun mutual ada kadrun penyamar atau bukan...",north sumatra,Positif
x1331070085138505729,@CNNIndonesia mnding duit 17M kmrin yg dikorupsi dbuat utk subsidi vaksin rakyat yg mmbutuhkan,,Positif
x85515342,@BangNapiMileni2 @susipudjiastuti saran saya sih anggota DPR dl disuntik vaksin...kan mereka wakil rakyat jd mereka dl yg mewakili suntik vaksin...jangan bagian enaknya aja mereka yg wakilin,"banjar kayu ambua,bangli,bali",Negatif
x180696019,"1,2 juta dosis vaksin telah tiba di Indonesia. Bagaimana Kemenkes memastikan seluruh faskes masyarakat siap memfasilitasi imunisasi vaksin Covid-19?



Simak wwcr brsm Direktur Pencegahan &amp; Pengendalian Penyakit Menular Langsung @KemenkesRI Ibu Siti Nadia Tarmizi M.Epid Pk.10.35 .","Jakarta Barat, DKI Jakarta",Positif
x180696019,"1,2 Juta Vaksin sudah tiba di Indonesia. Setelah selesai uji klinis da mendapat rekomendasi dari BPOM,siap disuntikkan. Apakah Anda sudah siap menerima Vaksin Covid-19?","Jakarta Barat, DKI Jakarta",Positif
x907423019403943936,@goemylar @nikatalier @susipudjiastuti Udah deal2 bro pembagian duit nya. Pengadaan vaksin ladang korupsi,,Negatif
x1272887982211678210,"@kochengfess Cukup sih, coba itung2an aja buat biaya makan dan vitamin. Akan lebih baik itung2an buat vaksin/steril juga",,Positif
x571800990,@choccaine_ Ujian banget sih itu wkwk. semoga harganya naik yee pas vaksin dah siap dibagiin biar bisa dijual lagi haha,Bojonegoro City,Negatif
x1364867719,"@RachlanNashidik Dari kemarin2 brasil khan maju mundur cantik sama sinovac, nggk tahu ada motif apa? Kematian yg dikabarkan khan ndak ada hubungannya dengan vaksin, pemerintahannya aja yg langsung menghentikan sementara.... Denger2 malah matinya bunuh diri.... @KemenkesRI",,Positif
x1364867719,"@yatno62453674 @republikaonline @KemenkesRI @KawalCOVID19 Hadeww... Yang gini ini2 yg bikin ""kacauuu"" kalo ndak mau di vaksin y terserah ente....",,Negatif
x1325407186936193025,"@elainelainee gtw menarik ap nggak, rusia bakal ngadain vaksin covid massal dan gratis. klo ak pribadi ini keren soalnya negara yg kita tinggali tdk menerapkan ini hehe",,Positif
x512162574,@ObiWan_Catnobi @NotHowButWhen Pantesan dapet prioritas vaksin yha...,,Positif
x1293758143957106688,"@tvOneNews Ya memang musim hujan jadi banyak yg terpapar covid 19.mungkin beberapa hari akan sembuh.

Pakai ultraflu.soalnya penyakit mematikan.juga sampai datangkan vaksin.",,Positif
x1078738860576669696,@MrsRachelIn Biar haram jika vaksin tdk ada masalah ...pasti tetap manfaat,Indonesia,Positif
x1320914218443440133,@msaid_didu @KPK_RI Ayo bongkar makelar vaksin cina ini,,Positif
x1275658044819607553,@KetumProDEM Kalo di(baca: Tidak Ada Yang Mau Membeli Vaksin Dari China Kecuali Indonesia).,"Indramayu, Indonesia",Negatif
x1024953875390840833,"@susipudjiastuti Coba neng puan dulu yg di vaksin, nti baru emak bye, baru ajudannya tuuh","Bogor Barat, Indonesia",Negatif
x107036977,"@Penyuka_ombak @DragonArmy82 @PKSejahtera @jokowi semua org di dunia tunggu vaksin, kecuali partai ini",,Negatif
